event_id,candidate_id,job_id,event_type,event_date,rating
722,2640,166,interview,2025-01-06,2.0
723,4117,415,offer,2025-01-06,
724,3519,241,screen,2025-01-06,5.0
725,2830,290,hire,2025-01-06,
726,4354,490,application,2025-01-06,
727,1710,258,application,2025-01-06,
728,1043,213,screen,2025-01-06,
729,1456,422,screen,2025-01-06,
730,26,459,interview,2025-01-06,3.0
731,4268,432,application,2025-01-06,
732,11,238,hire,2025-01-06,
733,4254,230,application,2025-01-06,
734,3533,370,application,2025-01-06,3.0
735,1514,44,application,2025-01-06,4.0
736,2253,281,application,2025-01-06,5.0
737,3816,181,application,2025-01-06,
738,4265,198,application,2025-01-06,5.0
739,737,131,screen,2025-01-06,
740,1932,408,interview,2025-01-06,4.0
741,1824,415,reject,2025-01-06,
742,4825,19,offer,2025-01-06,
743,4501,303,interview,2025-01-06,4.0
744,2941,136,application,2025-01-06,3.0
745,3717,220,screen,2025-01-06,1.0
746,97,167,application,2025-01-06,1.0
747,2307,135,application,2025-01-06,3.0
748,2839,159,hire,2025-01-06,
749,4282,138,offer,2025-01-06,
750,194,4,offer,2025-01-06,4.0
751,2017,363,screen,2025-01-06,4.0
752,2149,387,screen,2025-01-06,
753,4291,105,interview,2025-01-06,
754,1851,116,screen,2025-01-06,3.0
755,602,268,hire,2025-01-06,
756,584,402,hire,2025-01-06,
757,4235,324,interview,2025-01-06,2.0
758,4943,494,screen,2025-01-06,
759,4803,92,reject,2025-01-06,2.0
760,1400,183,reject,2025-01-06,4.0
761,2973,119,application,2025-01-06,
762,4063,198,screen,2025-01-06,3.0
763,3501,225,application,2025-01-06,
764,2268,134,application,2025-01-06,1.0
765,2203,151,screen,2025-01-06,3.0
766,295,87,offer,2025-01-06,4.0
767,3008,132,screen,2025-01-06,
768,580,388,application,2025-01-06,4.0
769,3820,222,hire,2025-01-06,4.0
770,3915,99,application,2025-01-06,
771,389,354,application,2025-01-06,2.0
772,4828,17,application,2025-01-06,4.0
773,250,283,screen,2025-01-06,
774,601,319,interview,2025-01-06,4.0
775,90,453,application,2025-01-06,3.0
776,4475,266,reject,2025-01-06,
777,2970,327,offer,2025-01-06,4.0
778,4636,366,screen,2025-01-06,
779,449,405,application,2025-01-06,
780,1013,392,application,2025-01-06,5.0
781,4104,129,application,2025-01-06,4.0
782,772,380,application,2025-01-06,2.0
783,4649,366,offer,2025-01-06,4.0
784,3774,156,application,2025-01-06,1.0
785,2854,212,interview,2025-01-06,
786,4439,389,interview,2025-01-06,3.0
787,4312,448,application,2025-01-06,
788,3440,255,application,2025-01-06,
789,1091,230,screen,2025-01-06,5.0
790,418,179,interview,2025-01-06,2.0
791,2120,25,offer,2025-01-06,
792,1380,343,reject,2025-01-06,
793,1603,477,screen,2025-01-06,2.0
794,4609,190,application,2025-01-06,3.0
795,654,283,application,2025-01-06,
796,4257,109,application,2025-01-06,2.0
797,4519,279,application,2025-01-06,3.0
798,1597,281,screen,2025-01-06,3.0
799,2858,155,screen,2025-01-06,5.0
800,1541,409,application,2025-01-06,3.0
801,923,29,screen,2025-01-06,4.0
802,4946,350,application,2025-01-06,
803,4585,297,application,2025-01-06,
804,2070,217,offer,2025-01-06,2.0
805,2317,480,application,2025-01-06,
806,1010,455,reject,2025-01-06,3.0
807,4991,403,offer,2025-01-06,
808,4426,394,screen,2025-01-06,
809,4138,389,interview,2025-01-06,1.0
810,1963,470,offer,2025-01-06,3.0
811,1621,267,offer,2025-01-06,
812,1005,473,screen,2025-01-06,
813,2140,347,application,2025-01-06,
814,1707,14,application,2025-01-06,2.0
815,2657,69,application,2025-01-06,
816,1045,440,reject,2025-01-06,3.0
817,2535,307,application,2025-01-06,1.0
818,3251,494,screen,2025-01-06,3.0
819,4469,79,application,2025-01-06,3.0
820,2232,311,application,2025-01-06,3.0
821,1896,383,application,2025-01-06,3.0
822,4629,240,application,2025-01-06,5.0
823,3642,362,application,2025-01-06,3.0
824,3888,91,hire,2025-01-06,3.0
825,3913,401,interview,2025-01-06,2.0
826,1711,167,screen,2025-01-06,1.0
827,4897,355,hire,2025-01-06,4.0
828,1391,453,application,2025-01-06,1.0
829,2651,390,application,2025-01-06,4.0
830,1057,215,application,2025-01-06,3.0
831,1282,461,offer,2025-01-06,5.0
832,4926,224,application,2025-01-06,
833,1076,93,interview,2025-01-06,
834,902,97,application,2025-01-06,2.0
835,4820,119,application,2025-01-06,4.0
836,125,476,offer,2025-01-06,
837,2784,25,screen,2025-01-06,1.0
838,1844,352,application,2025-01-06,3.0
839,1906,227,screen,2025-01-06,4.0
840,3824,429,interview,2025-01-06,3.0
841,4382,500,application,2025-01-06,
842,1988,334,screen,2025-01-06,2.0
843,1741,256,application,2025-01-06,2.0
844,2363,1,screen,2025-01-06,3.0
845,4187,358,screen,2025-01-06,
846,154,463,hire,2025-01-06,
847,1388,422,screen,2025-01-06,3.0
848,4023,124,application,2025-01-06,
849,3915,382,interview,2025-01-06,3.0
850,3879,244,application,2025-01-06,
851,1833,144,hire,2025-01-06,
852,4832,210,application,2025-01-06,1.0
853,2204,138,screen,2025-01-06,2.0
854,3149,369,application,2025-01-06,4.0
855,2819,188,application,2025-01-06,2.0
856,4349,141,application,2025-01-06,
857,2361,467,application,2025-01-06,
858,3401,12,screen,2025-01-06,1.0
859,2800,312,interview,2025-01-06,
860,3800,317,interview,2025-01-06,5.0
861,595,248,offer,2025-01-06,3.0
862,256,48,application,2025-01-06,4.0
863,3768,376,hire,2025-01-06,2.0
864,1207,338,application,2025-01-06,
865,1346,145,screen,2025-01-07,3.0
866,2021,42,offer,2025-01-07,1.0
867,536,242,application,2025-01-07,
868,3878,479,application,2025-01-07,4.0
869,1320,485,screen,2025-01-07,
870,1688,158,screen,2025-01-07,
871,3964,194,hire,2025-01-07,
872,894,34,offer,2025-01-07,3.0
873,1826,21,application,2025-01-07,4.0
874,3077,261,application,2025-01-07,2.0
875,383,149,screen,2025-01-07,
876,161,61,reject,2025-01-07,
877,316,90,application,2025-01-07,
878,4072,378,hire,2025-01-07,5.0
879,2111,135,offer,2025-01-07,
880,1516,118,application,2025-01-07,5.0
881,3286,309,application,2025-01-07,
882,2478,110,application,2025-01-07,2.0
883,1311,76,offer,2025-01-07,3.0
884,3360,367,screen,2025-01-07,5.0
885,323,474,screen,2025-01-07,1.0
886,4681,473,application,2025-01-07,
887,946,131,screen,2025-01-07,
888,2386,114,screen,2025-01-07,4.0
889,1279,172,application,2025-01-07,
890,474,313,application,2025-01-07,2.0
891,2093,381,application,2025-01-07,5.0
892,4552,4,screen,2025-01-07,
893,164,399,application,2025-01-07,
894,3943,29,interview,2025-01-07,3.0
895,2955,457,interview,2025-01-07,4.0
896,2967,480,offer,2025-01-07,2.0
897,619,26,screen,2025-01-07,
898,622,312,screen,2025-01-07,
899,4410,69,screen,2025-01-07,5.0
900,4798,8,application,2025-01-07,
901,266,359,application,2025-01-07,
902,4240,85,application,2025-01-07,5.0
903,950,336,offer,2025-01-07,4.0
904,1095,222,screen,2025-01-07,1.0
905,3080,244,interview,2025-01-07,5.0
906,2402,357,application,2025-01-07,
907,3785,37,application,2025-01-07,4.0
908,2413,174,screen,2025-01-07,
909,3420,35,application,2025-01-07,
910,58,202,screen,2025-01-07,
911,2080,312,application,2025-01-07,
912,3094,463,reject,2025-01-07,
913,2051,133,offer,2025-01-07,
914,2337,321,screen,2025-01-07,
915,387,380,application,2025-01-07,
916,2696,153,application,2025-01-07,5.0
917,1303,270,application,2025-01-07,
918,1489,347,application,2025-01-07,3.0
919,1029,86,application,2025-01-07,3.0
920,4205,352,interview,2025-01-07,5.0
921,4646,196,screen,2025-01-07,
922,1178,82,application,2025-01-07,3.0
923,2941,146,interview,2025-01-07,
924,4208,316,interview,2025-01-07,3.0
925,2506,120,offer,2025-01-07,
926,2062,108,reject,2025-01-07,3.0
927,948,446,application,2025-01-07,2.0
928,1970,348,screen,2025-01-07,3.0
929,1790,187,interview,2025-01-07,5.0
930,1661,397,application,2025-01-07,
931,4821,157,application,2025-01-07,5.0
932,4795,203,screen,2025-01-07,2.0
933,4308,230,application,2025-01-07,4.0
934,2187,232,interview,2025-01-07,3.0
935,1236,473,interview,2025-01-07,1.0
936,323,67,interview,2025-01-07,3.0
937,1654,254,application,2025-01-07,3.0
938,2166,117,application,2025-01-07,3.0
939,34,89,offer,2025-01-07,
940,4079,473,application,2025-01-07,
941,630,158,application,2025-01-07,3.0
942,4773,434,application,2025-01-07,
943,3621,282,offer,2025-01-07,
944,4674,364,interview,2025-01-07,3.0
945,1725,84,offer,2025-01-07,4.0
946,2800,276,application,2025-01-07,2.0
947,1449,343,application,2025-01-07,4.0
948,3579,108,application,2025-01-07,3.0
949,574,219,application,2025-01-07,3.0
950,2520,5,screen,2025-01-07,
951,1832,154,hire,2025-01-07,2.0
952,3058,101,interview,2025-01-07,
953,4848,101,screen,2025-01-07,
954,1277,305,offer,2025-01-07,3.0
955,323,114,interview,2025-01-07,4.0
956,3729,58,interview,2025-01-07,5.0
957,2630,246,screen,2025-01-07,1.0
958,841,356,hire,2025-01-07,3.0
959,3070,384,hire,2025-01-07,2.0
960,3180,349,application,2025-01-07,
961,3100,48,application,2025-01-07,
962,4359,447,application,2025-01-07,
963,3363,278,offer,2025-01-07,
964,1714,232,screen,2025-01-07,3.0
965,977,375,application,2025-01-07,5.0
966,4615,235,offer,2025-01-07,
967,4710,324,screen,2025-01-07,3.0
968,162,142,hire,2025-01-07,3.0
969,2408,319,application,2025-01-07,2.0
970,3,388,application,2025-01-07,
971,4276,355,screen,2025-01-07,1.0
972,4735,176,offer,2025-01-07,
973,1980,172,application,2025-01-07,
974,3881,271,application,2025-01-07,3.0
975,4012,174,interview,2025-01-07,
976,1466,336,application,2025-01-07,
977,1684,314,reject,2025-01-07,
978,2541,458,screen,2025-01-07,5.0
979,4119,293,reject,2025-01-07,3.0
980,1500,30,reject,2025-01-07,5.0
981,4631,314,application,2025-01-07,
982,766,361,interview,2025-01-07,2.0
983,3739,292,application,2025-01-07,
984,637,227,screen,2025-01-07,3.0
985,1369,425,application,2025-01-07,4.0
986,3379,450,interview,2025-01-07,1.0
987,1754,287,reject,2025-01-07,5.0
988,4974,297,offer,2025-01-07,4.0
989,3486,151,reject,2025-01-07,2.0
990,893,59,application,2025-01-07,
991,4464,86,application,2025-01-07,
992,14,434,interview,2025-01-07,
993,736,186,screen,2025-01-07,4.0
994,2300,226,hire,2025-01-07,
995,4355,264,interview,2025-01-07,
996,1389,56,screen,2025-01-07,3.0
997,4915,413,hire,2025-01-07,3.0
998,3867,441,interview,2025-01-07,
999,3183,156,reject,2025-01-07,
1000,2724,374,application,2025-01-07,
1001,3522,397,interview,2025-01-07,3.0
1002,1054,112,interview,2025-01-07,2.0
1003,3900,258,screen,2025-01-07,
1004,1887,254,screen,2025-01-07,5.0
1005,1050,192,application,2025-01-07,3.0
1006,2659,139,application,2025-01-07,
1007,2360,450,interview,2025-01-07,
1008,2045,345,application,2025-01-07,
1009,1586,498,application,2025-01-08,
1010,4731,87,application,2025-01-08,5.0
1011,1381,395,application,2025-01-08,
1012,3672,375,interview,2025-01-08,
1013,3281,474,offer,2025-01-08,
1014,2385,387,application,2025-01-08,2.0
1015,2301,378,application,2025-01-08,
1016,3176,183,application,2025-01-08,5.0
1017,2180,37,application,2025-01-08,3.0
1018,3938,412,screen,2025-01-08,2.0
1019,488,359,application,2025-01-08,
1020,4527,12,interview,2025-01-08,
1021,1221,471,offer,2025-01-08,2.0
1022,4826,371,hire,2025-01-08,4.0
1023,2171,378,interview,2025-01-08,
1024,284,413,hire,2025-01-08,
1025,4572,184,hire,2025-01-08,3.0
1026,261,368,hire,2025-01-08,5.0
1027,2730,233,screen,2025-01-08,2.0
1028,1646,7,application,2025-01-08,4.0
1029,315,24,application,2025-01-08,
1030,1837,307,application,2025-01-08,
1031,4009,49,application,2025-01-08,
1032,3362,314,application,2025-01-08,2.0
1033,294,459,application,2025-01-08,4.0
1034,2661,184,reject,2025-01-08,4.0
1035,1031,193,interview,2025-01-08,
1036,2004,140,application,2025-01-08,
1037,2898,283,application,2025-01-08,2.0
1038,4374,304,reject,2025-01-08,5.0
1039,3406,186,interview,2025-01-08,3.0
1040,1685,93,interview,2025-01-08,
1041,1864,450,application,2025-01-08,5.0
1042,4027,409,interview,2025-01-08,
1043,600,462,application,2025-01-08,
1044,2136,249,offer,2025-01-08,4.0
1045,872,83,screen,2025-01-08,2.0
1046,4599,96,screen,2025-01-08,5.0
1047,3409,300,reject,2025-01-08,
1048,1271,21,screen,2025-01-08,3.0
1049,4576,166,screen,2025-01-08,3.0
1050,2987,363,offer,2025-01-08,
1051,3028,444,interview,2025-01-08,
1052,3493,73,screen,2025-01-08,
1053,599,390,offer,2025-01-08,2.0
1054,3772,28,hire,2025-01-08,3.0
1055,1734,442,offer,2025-01-08,5.0
1056,3709,381,interview,2025-01-08,4.0
1057,1450,184,offer,2025-01-08,
1058,2207,378,application,2025-01-08,
1059,2311,70,screen,2025-01-08,
1060,1978,267,screen,2025-01-08,3.0
1061,1377,363,hire,2025-01-08,4.0
1062,1328,471,reject,2025-01-08,1.0
1063,4492,216,hire,2025-01-08,3.0
1064,1389,41,application,2025-01-08,1.0
1065,2435,335,hire,2025-01-08,5.0
1066,116,417,interview,2025-01-08,
1067,426,250,interview,2025-01-08,3.0
1068,4013,177,screen,2025-01-08,
1069,4750,174,offer,2025-01-08,
1070,4970,354,application,2025-01-08,
1071,4006,347,hire,2025-01-08,4.0
1072,4982,96,interview,2025-01-08,3.0
1073,906,65,application,2025-01-08,1.0
1074,2931,136,offer,2025-01-08,3.0
1075,1414,350,application,2025-01-08,3.0
1076,2925,400,application,2025-01-08,3.0
1077,2301,276,offer,2025-01-08,2.0
1078,1858,468,application,2025-01-08,4.0
1079,2429,18,application,2025-01-08,
1080,1335,48,application,2025-01-08,
1081,4108,158,offer,2025-01-08,2.0
1082,93,268,application,2025-01-08,2.0
1083,3142,139,application,2025-01-08,
1084,3694,401,application,2025-01-08,
1085,4875,168,application,2025-01-08,1.0
1086,1182,393,interview,2025-01-08,
1087,229,442,application,2025-01-08,5.0
1088,2037,113,offer,2025-01-08,5.0
1089,4608,380,screen,2025-01-08,
1090,1799,119,interview,2025-01-08,3.0
1091,1784,190,offer,2025-01-08,
1092,2290,355,application,2025-01-08,
1093,2817,110,hire,2025-01-08,1.0
1094,832,290,screen,2025-01-08,3.0
1095,629,127,interview,2025-01-08,
1096,338,255,hire,2025-01-08,2.0
1097,4765,143,hire,2025-01-08,3.0
1098,2190,297,application,2025-01-08,5.0
1099,1489,441,screen,2025-01-08,
1100,3136,331,application,2025-01-08,4.0
1101,4936,185,interview,2025-01-08,5.0
1102,364,378,interview,2025-01-08,3.0
1103,2019,499,application,2025-01-08,1.0
1104,2212,297,screen,2025-01-08,
1105,4812,387,screen,2025-01-08,4.0
1106,508,332,reject,2025-01-08,4.0
1107,2829,254,application,2025-01-08,
1108,4606,490,application,2025-01-08,
1109,2560,488,interview,2025-01-08,3.0
1110,2176,422,offer,2025-01-08,
1111,2135,19,application,2025-01-08,
1112,2187,311,application,2025-01-08,3.0
1113,847,354,application,2025-01-08,2.0
1114,3828,97,screen,2025-01-08,1.0
1115,3245,153,screen,2025-01-08,2.0
1116,4114,61,interview,2025-01-08,
1117,3410,484,application,2025-01-08,
1118,3995,123,application,2025-01-08,2.0
1119,3162,239,interview,2025-01-08,5.0
1120,4261,15,hire,2025-01-08,4.0
1121,2413,162,application,2025-01-08,3.0
1122,4404,374,reject,2025-01-08,3.0
1123,3784,226,application,2025-01-08,
1124,637,126,application,2025-01-08,2.0
1125,4031,289,application,2025-01-08,1.0
1126,838,347,application,2025-01-08,
1127,4783,296,offer,2025-01-08,4.0
1128,335,352,application,2025-01-08,3.0
1129,4645,426,offer,2025-01-08,2.0
1130,1878,487,application,2025-01-08,2.0
1131,400,415,application,2025-01-08,3.0
1132,1768,212,application,2025-01-08,4.0
1133,2780,13,screen,2025-01-08,
1134,3763,270,offer,2025-01-08,2.0
1135,4570,117,screen,2025-01-08,3.0
1136,745,249,interview,2025-01-08,
1137,3747,379,application,2025-01-08,
1138,2506,219,screen,2025-01-08,3.0
1139,4654,352,application,2025-01-08,
1140,1482,185,application,2025-01-08,4.0
1141,1654,500,offer,2025-01-08,2.0
1142,2761,362,screen,2025-01-08,
1143,1555,282,application,2025-01-08,
1144,2037,15,application,2025-01-08,
1145,1862,77,interview,2025-01-08,5.0
1146,2779,71,hire,2025-01-08,1.0
1147,2297,349,application,2025-01-08,2.0
1148,3411,223,application,2025-01-08,4.0
1149,3924,261,application,2025-01-08,
1150,2052,326,application,2025-01-08,
1151,271,64,application,2025-01-08,
1152,2631,493,offer,2025-01-08,
1153,706,305,application,2025-01-09,
1154,4205,27,offer,2025-01-09,
1155,2415,467,hire,2025-01-09,
1156,4820,92,application,2025-01-09,5.0
1157,4612,329,screen,2025-01-09,
1158,1634,182,application,2025-01-09,
1159,1633,303,application,2025-01-09,4.0
1160,2944,324,application,2025-01-09,
1161,2199,293,application,2025-01-09,
1162,4077,457,hire,2025-01-09,
1163,2619,63,application,2025-01-09,2.0
1164,1727,191,hire,2025-01-09,5.0
1165,134,473,reject,2025-01-09,4.0
1166,3331,290,hire,2025-01-09,3.0
1167,2171,3,screen,2025-01-09,4.0
1168,3188,192,offer,2025-01-09,4.0
1169,841,138,interview,2025-01-09,3.0
1170,1526,302,screen,2025-01-09,4.0
1171,3074,374,application,2025-01-09,4.0
1172,1147,123,application,2025-01-09,3.0
1173,1135,467,application,2025-01-09,1.0
1174,959,276,screen,2025-01-09,
1175,3929,319,screen,2025-01-09,
1176,1249,273,screen,2025-01-09,2.0
1177,2054,66,application,2025-01-09,1.0
1178,3733,16,application,2025-01-09,
1179,1062,376,reject,2025-01-09,3.0
1180,74,407,application,2025-01-09,3.0
1181,2065,393,application,2025-01-09,
1182,2063,239,screen,2025-01-09,
1183,105,99,offer,2025-01-09,2.0
1184,4331,487,hire,2025-01-09,2.0
1185,3729,369,hire,2025-01-09,
1186,1814,24,offer,2025-01-09,
1187,1584,166,application,2025-01-09,
1188,3072,381,application,2025-01-09,3.0
1189,4074,443,interview,2025-01-09,5.0
1190,3140,428,screen,2025-01-09,
1191,3038,347,application,2025-01-09,5.0
1192,845,122,application,2025-01-09,3.0
1193,1217,237,application,2025-01-09,
1194,4781,331,hire,2025-01-09,
1195,1128,169,reject,2025-01-09,3.0
1196,574,5,hire,2025-01-09,1.0
1197,2609,171,application,2025-01-09,3.0
1198,588,41,application,2025-01-09,3.0
1199,3997,456,application,2025-01-09,
1200,1454,400,offer,2025-01-09,
1201,2345,142,screen,2025-01-09,
1202,3521,310,application,2025-01-09,2.0
1203,3472,421,application,2025-01-09,5.0
1204,4459,355,screen,2025-01-09,
1205,4626,30,application,2025-01-09,3.0
1206,270,138,application,2025-01-09,2.0
1207,2088,5,screen,2025-01-09,1.0
1208,2501,193,application,2025-01-09,4.0
1209,3936,141,reject,2025-01-09,4.0
1210,395,107,application,2025-01-09,3.0
1211,1676,449,application,2025-01-09,
1212,3036,398,application,2025-01-09,
1213,3416,271,interview,2025-01-09,
1214,4955,348,offer,2025-01-09,2.0
1215,1763,169,application,2025-01-09,5.0
1216,3661,45,hire,2025-01-09,3.0
1217,2653,156,application,2025-01-09,4.0
1218,1240,318,hire,2025-01-09,
1219,4236,273,application,2025-01-09,5.0
1220,3901,131,reject,2025-01-09,
1221,4049,214,reject,2025-01-09,
1222,3759,415,application,2025-01-09,4.0
1223,3714,405,application,2025-01-09,4.0
1224,2750,296,interview,2025-01-09,3.0
1225,2078,307,interview,2025-01-09,2.0
1226,1213,258,application,2025-01-09,1.0
1227,2393,9,screen,2025-01-09,3.0
1228,309,389,application,2025-01-09,
1229,4132,407,interview,2025-01-09,
1230,1135,365,offer,2025-01-09,3.0
1231,3274,6,application,2025-01-09,3.0
1232,1861,462,interview,2025-01-09,
1233,168,199,interview,2025-01-09,4.0
1234,2288,311,screen,2025-01-09,
1235,1904,437,application,2025-01-09,
1236,445,361,application,2025-01-09,
1237,4577,344,offer,2025-01-09,
1238,1777,343,interview,2025-01-09,
1239,2946,182,screen,2025-01-09,5.0
1240,425,37,screen,2025-01-09,4.0
1241,4171,360,offer,2025-01-09,3.0
1242,4329,462,hire,2025-01-09,4.0
1243,1746,198,application,2025-01-09,4.0
1244,4207,319,application,2025-01-09,2.0
1245,2744,499,reject,2025-01-09,5.0
1246,4959,103,application,2025-01-09,3.0
1247,90,267,interview,2025-01-09,4.0
1248,2089,229,application,2025-01-09,
1249,1683,441,screen,2025-01-09,
1250,1906,324,interview,2025-01-09,
1251,2956,174,application,2025-01-09,4.0
1252,2972,398,hire,2025-01-09,5.0
1253,1407,191,screen,2025-01-09,
1254,3940,416,application,2025-01-09,
1255,2184,337,screen,2025-01-09,4.0
