candidate_id,age,gender,degree,seniority,experience_years,current_salary,city,skills_count
446,29,Male,PhD,Entry,0.0,43722.0,Boston,3
447,31,Female,Master,Junior,3.3,66910.0,Atlanta,4
448,22,Male,Bachelor,Junior,5.2,79812.0,Chicago,3
449,41,Male,Bachelor,Executive,16.8,149271.0,New York,6
450,26,Male,Associate,Mid,4.9,70707.0,Seattle,5
451,22,Female,Master,Junior,,90974.0,Boston,7
452,34,Male,Master,Entry,2.8,48226.0,Los Angeles,3
453,31,Male,Bachelor,Junior,6.8,70971.0,Chicago,8
454,23,Male,Bachelor,Mid,8.0,87407.0,Los Angeles,3
455,23,Female,Master,Junior,4.8,67662.0,Austin,6
456,45,Female,Master,Executive,,100559.0,Atlanta,7
457,29,Female,Master,Junior,3.4,71335.0,Remote,2
458,37,Male,Master,Senior,8.4,106220.0,Remote,7
459,30,Female,Bachelor,Junior,4.1,63203.0,Remote,10
460,39,Male,PhD,Mid,7.2,65364.0,Denver,4
461,35,Male,Associate,Mid,2.2,64713.0,Remote,6
462,36,Male,Master,Mid,5.0,75084.0,Atlanta,2
463,22,Non-binary,Master,Mid,7.2,77129.0,Seattle,4
464,43,Female,Master,Junior,0.6,59488.0,Denver,4
465,22,Female,Bachelor,Junior,3.0,60813.0,Chicago,8
466,44,Female,Bachelor,Mid,5.2,85281.0,Los Angeles,6
467,42,Male,Bachelor,Senior,9.3,117661.0,Boston,4
468,33,Female,Bachelor,Junior,0.2,48526.0,Denver,4
469,22,Female,Bachelor,Senior,10.6,112778.0,Austin,9
470,22,Female,Bachelor,Mid,6.6,72767.0,Boston,2
471,35,Male,Bachelor,Entry,3.9,56157.0,Seattle,4
472,22,Non-binary,Master,Executive,12.1,106799.0,Remote,7
473,33,Male,Bachelor,Mid,8.8,68956.0,Los Angeles,6
474,22,Male,PhD,Junior,3.4,68012.0,Denver,6
475,27,Male,Bachelor,Senior,11.0,91672.0,Austin,9
476,27,Male,Bachelor,Executive,14.2,119216.0,Remote,5
477,37,Female,Master,Senior,8.4,121416.0,Remote,4
478,28,Male,High School,Junior,0.8,64097.0,Seattle,4
479,38,Female,Associate,Senior,9.4,115013.0,Los Angeles,5
480,34,Female,Master,Junior,4.1,47468.0,Seattle,11
481,38,Male,PhD,Junior,0.0,68626.0,San Francisco,2
482,37,Female,Master,Entry,3.0,36370.0,Boston,5
483,27,Female,Associate,Entry,4.2,66564.0,San Francisco,5
484,30,Male,Bachelor,Senior,8.1,105411.0,Atlanta,3
485,43,Male,Bachelor,Mid,8.2,83265.0,New York,5
486,38,Female,Bachelor,Mid,,87591.0,Seattle,6
487,37,Male,Master,Entry,0.5,52512.0,Boston,6
488,30,Female,Master,Junior,0.8,57306.0,Remote,7
489,36,Male,Bachelor,Senior,9.0,83548.0,Austin,3
490,36,Male,Bachelor,Executive,13.5,141472.0,Seattle,9
491,29,Male,PhD,Entry,0.0,39630.0,New York,7
492,39,Male,Bachelor,Junior,5.8,64077.0,Remote,4
493,22,Female,Bachelor,Entry,0.0,59674.0,San Francisco,8
494,30,Male,Master,Senior,12.1,84254.0,New York,6
495,33,Male,Associate,Senior,9.3,112850.0,New York,4
496,29,Female,Bachelor,Junior,4.3,57204.0,Seattle,5
497,31,Male,Bachelor,Entry,3.3,43235.0,Seattle,5
498,34,Male,Bachelor,Junior,2.1,55520.0,Remote,8
499,26,Female,PhD,Junior,0.0,63582.0,Los Angeles,4
500,24,Male,Bachelor,Mid,4.9,95900.0,Atlanta,4
501,38,Female,Master,Entry,2.8,57400.0,Chicago,6
502,25,Male,Bachelor,Executive,15.3,146920.0,Remote,5
503,43,Female,Bachelor,Senior,12.0,123106.0,San Francisco,5
504,22,Male,Master,Mid,7.0,91695.0,Denver,1
505,40,Male,High School,Entry,2.2,58476.0,Chicago,3
506,23,Male,Master,Mid,4.2,66260.0,Atlanta,8
507,22,Female,High School,Executive,13.2,147233.0,New York,4
508,25,Female,Bachelor,Mid,6.4,72461.0,Chicago,2
509,36,Male,Bachelor,Junior,2.3,61290.0,Boston,6
510,27,Male,PhD,Senior,9.3,92692.0,Austin,3
511,29,Male,Master,Junior,2.1,62055.0,Los Angeles,7
512,39,Male,Bachelor,Junior,2.5,67982.0,Chicago,4
513,36,Male,Associate,Senior,7.5,118889.0,Boston,6
514,30,Male,PhD,Mid,7.3,97969.0,Los Angeles,1
515,29,Male,Bachelor,Mid,2.7,76756.0,Los Angeles,3
516,28,Male,Master,Senior,7.9,113981.0,Los Angeles,7
517,33,Male,Master,Mid,6.1,74304.0,Seattle,5
518,31,Male,PhD,Senior,8.7,122774.0,Los Angeles,8
519,37,Male,Bachelor,Junior,2.5,44486.0,New York,9
520,43,Female,PhD,Mid,9.7,80662.0,Remote,3
521,30,Male,PhD,Junior,5.8,59466.0,Chicago,7
522,26,Female,PhD,Junior,2.2,65205.0,Remote,3
523,48,Male,Bachelor,Mid,7.9,72644.0,Atlanta,5
524,39,Female,Bachelor,Mid,9.9,107335.0,Remote,2
525,35,Female,Bachelor,Mid,6.6,95091.0,Denver,12
526,33,Female,PhD,Mid,,86347.0,Denver,2
527,22,Male,Master,Senior,10.3,93532.0,Los Angeles,3
528,22,Female,Master,Entry,3.5,45720.0,Austin,1
529,22,Male,Master,Mid,5.8,78455.0,Chicago,3
530,28,Male,PhD,Entry,1.4,47404.0,Austin,5
531,30,Male,Bachelor,Entry,1.1,38551.0,Los Angeles,2
532,36,Male,Master,Junior,2.4,63040.0,Remote,3
533,30,Male,Bachelor,Mid,7.4,74078.0,Austin,5
534,38,Non-binary,Bachelor,Mid,3.8,89105.0,Austin,7
535,30,Female,Bachelor,Entry,1.9,51491.0,Chicago,7
536,26,Male,High School,Senior,7.1,124214.0,Denver,1
537,22,Male,Bachelor,Junior,0.7,56997.0,Chicago,5
538,37,Female,Master,Senior,9.8,124647.0,Atlanta,1
539,26,Non-binary,Bachelor,Entry,3.2,35125.0,Remote,5
540,34,Female,Master,Junior,4.8,65909.0,Remote,4
541,36,Male,PhD,Entry,0.2,67750.0,New York,4
542,25,Female,Bachelor,Senior,13.1,75944.0,New York,4
543,30,Male,Bachelor,Senior,,84727.0,Seattle,5
544,37,Female,Bachelor,Mid,6.3,91790.0,Austin,4
545,29,Male,Master,Mid,5.7,76836.0,Atlanta,2
546,28,Female,Bachelor,Entry,1.5,43417.0,San Francisco,8
547,29,Female,Master,Senior,8.0,116075.0,Remote,11
548,29,Male,Bachelor,Junior,2.1,63747.0,Remote,9
549,22,Male,High School,Executive,14.4,162116.0,Boston,5
550,29,Female,Master,Entry,0.0,52438.0,Los Angeles,7
551,48,Non-binary,Bachelor,Mid,6.4,,San Francisco,9
552,38,Female,Bachelor,Mid,5.0,75542.0,Seattle,5
553,42,Female,Bachelor,Entry,,48053.0,Austin,4
554,22,Male,Bachelor,Junior,3.2,56917.0,Chicago,5
555,29,Female,Bachelor,Junior,1.8,66395.0,San Francisco,6
556,35,Male,Bachelor,Junior,6.8,69304.0,Los Angeles,7
557,36,Female,Bachelor,Mid,,74589.0,Remote,6
558,22,Female,Bachelor,Senior,9.9,110784.0,Boston,7
559,33,Male,Bachelor,Executive,,134718.0,Austin,1
560,32,Male,Master,Mid,10.2,90979.0,Boston,2
561,23,Female,Master,Junior,5.7,67388.0,New York,6
562,31,Female,Master,Junior,1.4,64500.0,Denver,3
563,40,Male,PhD,Mid,6.6,62106.0,Chicago,5
564,22,Female,Associate,Mid,4.1,66984.0,Seattle,6
565,31,Female,PhD,Entry,1.8,43687.0,Chicago,2
566,32,Female,Bachelor,Mid,8.5,76652.0,Atlanta,8
567,43,Female,Master,Mid,5.1,84022.0,Atlanta,6
568,24,Male,Bachelor,Senior,11.1,79229.0,San Francisco,2
569,24,Female,Master,Senior,11.8,101673.0,Chicago,5
570,22,Male,Associate,Senior,8.5,116709.0,Chicago,9
571,30,Male,Bachelor,Mid,8.3,77050.0,Austin,8
572,26,Male,PhD,Mid,4.0,75082.0,Seattle,6
573,40,Female,Bachelor,Mid,1.4,98004.0,Chicago,9
574,30,Female,Master,Entry,0.0,44230.0,New York,8
575,22,Female,Bachelor,Mid,7.7,92072.0,Remote,4
576,23,Non-binary,Master,Mid,5.6,80203.0,Denver,4
577,26,Female,High School,Entry,1.6,59259.0,Chicago,5
578,27,Female,Master,Mid,3.5,92833.0,Boston,4
579,26,Male,Master,Mid,5.4,70334.0,Chicago,6
580,36,Female,Bachelor,Executive,14.5,151763.0,Los Angeles,10
581,39,Male,Bachelor,Mid,3.9,80794.0,Seattle,2
582,22,Female,Bachelor,Executive,15.9,133271.0,Boston,3
583,30,Female,Bachelor,Mid,8.9,69237.0,Chicago,5
584,34,Female,Master,Junior,4.1,65921.0,Boston,7
585,36,Male,Bachelor,Entry,3.2,63806.0,Atlanta,4
586,52,Female,Bachelor,Mid,5.5,87449.0,Seattle,5
587,32,Male,Master,Entry,,59325.0,Chicago,5
588,31,Female,Bachelor,Senior,10.8,103274.0,Remote,4
589,40,Male,Bachelor,Senior,7.6,72513.0,Austin,4
590,22,Male,Associate,Mid,5.2,71791.0,Austin,2
591,37,Male,High School,Mid,3.5,80131.0,San Francisco,4
592,26,Male,Bachelor,Entry,3.1,46648.0,Remote,5
593,38,Male,Master,Junior,0.5,74697.0,Boston,3
594,45,Female,Bachelor,Mid,7.0,63748.0,Atlanta,7
595,28,Male,PhD,Mid,7.6,85327.0,Remote,4
596,28,Female,Bachelor,Mid,1.9,92466.0,Boston,1
597,42,Male,Master,Junior,1.0,,Denver,2
598,35,Male,Associate,Senior,10.2,104888.0,Denver,6
599,22,Male,Bachelor,Senior,10.4,98871.0,New York,7
600,32,Male,Master,Mid,3.4,69566.0,Chicago,5
601,29,Female,Master,Entry,,55363.0,Atlanta,3
602,27,Female,PhD,Junior,6.9,79208.0,Denver,1
603,46,Female,Bachelor,Senior,13.7,118681.0,Atlanta,9
604,26,Male,Bachelor,Entry,2.5,57004.0,Austin,6
605,29,Female,Associate,Executive,,131623.0,Austin,5
606,49,Female,Bachelor,Executive,16.3,162539.0,New York,6
607,34,Female,Associate,Mid,4.6,105160.0,Austin,5
608,47,Male,PhD,Junior,5.6,65871.0,Chicago,5
609,51,Male,Master,Junior,7.1,65844.0,Chicago,4
610,32,Male,Master,Junior,3.6,64755.0,Chicago,7
611,25,Female,Master,Junior,2.8,74960.0,New York,1
612,22,Male,Bachelor,Mid,3.9,66506.0,Remote,2
613,27,Male,Bachelor,Mid,8.1,65473.0,Remote,3
614,32,Female,Bachelor,Entry,5.4,43719.0,Denver,6
615,39,Male,Master,Mid,12.0,79780.0,Seattle,5
616,29,Male,PhD,Junior,4.0,,Chicago,2
617,22,Female,Master,Junior,4.1,65907.0,New York,3
618,30,Female,Master,Entry,0.9,55198.0,New York,5
619,24,Female,Master,Senior,8.8,88283.0,Chicago,3
620,34,Male,Master,Junior,0.6,78130.0,Los Angeles,6
621,29,Male,Bachelor,Entry,2.0,44666.0,Boston,5
622,23,Male,Bachelor,Junior,,57211.0,Los Angeles,3
623,30,Female,Associate,Junior,2.4,67313.0,Remote,7
624,24,Female,PhD,Junior,5.3,68897.0,Seattle,4
625,37,Female,Bachelor,Executive,17.6,124660.0,San Francisco,2
626,22,Male,Bachelor,Junior,1.5,49091.0,San Francisco,4
627,34,Female,Master,Mid,3.4,91716.0,Boston,5
628,24,Male,Bachelor,Mid,5.4,75471.0,Chicago,2
629,39,Female,Master,Junior,2.1,53363.0,Los Angeles,7
630,24,Male,Master,Entry,1.5,60450.0,Boston,8
631,22,Male,Associate,Mid,5.8,84275.0,San Francisco,3
632,43,Female,PhD,Entry,1.9,53427.0,Austin,6
633,32,Female,PhD,Executive,15.6,148064.0,San Francisco,3
634,43,Female,Bachelor,Senior,11.1,84677.0,Chicago,5
635,33,Male,Associate,Mid,6.9,,Chicago,6
636,29,Female,High School,Senior,9.6,124673.0,Los Angeles,2
637,32,Female,Bachelor,Junior,4.7,68211.0,Remote,6
638,49,Male,Associate,Junior,3.2,81414.0,Austin,6
639,39,Female,Bachelor,Mid,5.0,77088.0,Seattle,4
640,22,Female,Master,Mid,6.0,79968.0,Chicago,6
641,22,Female,Master,Junior,2.9,57916.0,Remote,8
642,28,Female,Master,Junior,5.0,,Los Angeles,4
643,24,Female,Master,Junior,3.1,58133.0,Austin,7
644,31,Male,Master,Mid,6.5,88344.0,San Francisco,4
645,41,Male,Bachelor,Mid,3.3,95794.0,Austin,4
646,33,Male,PhD,Junior,5.4,59890.0,Chicago,2
647,39,Male,Master,Entry,0.0,51606.0,Remote,4
648,22,Female,High School,Senior,10.3,123207.0,Chicago,4
649,36,Female,Master,Junior,6.4,47648.0,Boston,7
650,38,Male,Bachelor,Entry,0.9,49562.0,Seattle,9
651,40,Male,Master,Senior,8.1,91039.0,Seattle,6
652,35,Female,PhD,Senior,,105250.0,Boston,6
653,37,Non-binary,Master,Mid,,85556.0,Austin,3
654,39,Male,PhD,Senior,11.9,116897.0,Atlanta,5
655,34,Male,Bachelor,Junior,,78575.0,Seattle,6
656,26,Female,Bachelor,Junior,3.6,71936.0,Denver,6
657,33,Male,Master,Mid,6.8,81244.0,Los Angeles,6
658,30,Male,High School,Junior,3.9,59207.0,San Francisco,5
659,31,Male,Master,Entry,0.0,57395.0,New York,9
660,25,Male,Bachelor,Mid,3.2,81061.0,Boston,2
661,26,Female,Master,Entry,0.0,58988.0,Chicago,1
662,42,Male,Master,Junior,,55760.0,San Francisco,4
663,31,Male,Master,Senior,11.9,99172.0,Seattle,6
664,37,Non-binary,Bachelor,Senior,11.4,132117.0,Atlanta,6
665,33,Male,Master,Entry,3.5,46151.0,Los Angeles,6
666,37,Female,High School,Entry,0.7,48849.0,Atlanta,4
667,27,Male,Associate,Entry,0.0,57061.0,Remote,2
668,42,Male,Bachelor,Senior,12.0,,Chicago,4
669,22,Male,PhD,Junior,0.1,58733.0,Chicago,4
670,26,Female,Bachelor,Mid,5.9,108219.0,New York,3
671,41,Male,Master,Senior,7.9,102168.0,Los Angeles,5
672,41,Male,Associate,Executive,15.8,193549.0,Remote,6
673,22,Male,Bachelor,Junior,3.7,47483.0,Austin,11
674,23,Male,Bachelor,Junior,4.3,56609.0,Boston,5
675,38,Male,PhD,Junior,1.4,74441.0,New York,3
676,32,Male,Master,Junior,1.9,64292.0,Austin,7
677,33,Female,Bachelor,Executive,13.9,125822.0,Seattle,3
678,36,Female,Bachelor,Senior,9.7,97072.0,Boston,4
679,47,Female,Bachelor,Junior,0.6,66806.0,Atlanta,5
680,36,Female,PhD,Junior,4.4,70635.0,Seattle,3
681,23,Female,Master,Junior,4.1,42337.0,New York,6
682,30,Female,Bachelor,Entry,1.0,,San Francisco,13
683,35,Female,Bachelor,Senior,10.2,127264.0,Austin,4
684,44,Female,Master,Entry,0.5,60435.0,Los Angeles,7
685,29,Male,PhD,Executive,13.6,122024.0,Los Angeles,1
686,30,Male,PhD,Senior,14.0,99153.0,Denver,5
687,38,Male,Bachelor,Mid,4.0,95806.0,Seattle,9
688,40,Male,Master,Junior,1.9,68269.0,Boston,7
689,23,Female,Bachelor,Senior,7.4,100097.0,Atlanta,8
690,25,Female,Bachelor,Entry,2.7,57030.0,Los Angeles,5
691,25,Male,Bachelor,Mid,4.7,96473.0,Boston,5
692,39,Male,PhD,Mid,6.8,73376.0,Atlanta,7
693,48,Female,PhD,Entry,0.4,53194.0,Remote,6
694,26,Male,Bachelor,Junior,4.3,61280.0,Austin,3
695,40,Male,Bachelor,Mid,,85225.0,Atlanta,5
696,36,Male,Bachelor,Entry,0.5,54875.0,Boston,6
697,29,Female,Master,Senior,11.4,93992.0,Remote,6
698,31,Non-binary,Master,Junior,4.2,68223.0,Austin,4
699,35,Female,Associate,Executive,14.7,172980.0,San Francisco,9
700,30,Male,Bachelor,Entry,0.0,60805.0,New York,7
701,36,Male,Bachelor,Entry,0.0,48142.0,San Francisco,7
702,30,Female,Bachelor,Executive,16.6,114702.0,San Francisco,4
703,27,Female,Associate,Entry,3.3,45704.0,New York,7
704,22,Female,High School,Entry,0.0,52341.0,Remote,4
705,29,Male,Master,Mid,5.7,92483.0,Seattle,5
706,30,Female,Master,Executive,14.5,171807.0,Austin,5
707,24,Male,Master,Senior,,86832.0,Boston,5
708,25,Female,Associate,Junior,3.6,48825.0,Remote,4
709,29,Male,Bachelor,Junior,4.7,57492.0,Remote,3
710,37,Male,Master,Mid,4.5,82340.0,Remote,1
711,22,Male,Master,Senior,11.0,99871.0,Chicago,4
712,34,Male,Associate,Junior,0.0,68004.0,Seattle,5
713,22,Male,Bachelor,Junior,0.0,75921.0,New York,3
714,30,Female,Bachelor,Mid,4.6,76701.0,Seattle,8
715,42,Male,Bachelor,Mid,3.5,64276.0,Denver,5
716,35,Male,Associate,Junior,3.8,65130.0,Boston,3
717,36,Male,Master,Mid,4.1,80697.0,Austin,4
718,30,Male,Master,Entry,0.2,45345.0,New York,4
719,22,Female,Bachelor,Junior,3.7,75003.0,Remote,4
720,25,Non-binary,Bachelor,Senior,8.6,143695.0,Seattle,2
721,23,Female,Bachelor,Junior,2.7,58416.0,Los Angeles,2
722,57,Female,Bachelor,Mid,3.9,83056.0,Los Angeles,5
723,29,Male,Master,Junior,4.8,64720.0,New York,4
724,22,Female,Master,Junior,2.0,77354.0,Los Angeles,6
725,31,Male,Bachelor,Entry,0.2,50895.0,Atlanta,6
726,40,Male,Associate,Mid,6.1,83792.0,New York,5
727,38,Male,Bachelor,Senior,9.8,85739.0,Seattle,5
728,25,Male,Master,Junior,0.0,68824.0,Chicago,4
729,28,Female,Master,Mid,8.1,83405.0,Chicago,8
730,23,Male,Bachelor,Mid,6.3,95198.0,Chicago,3
731,33,Male,Bachelor,Mid,5.0,80961.0,Los Angeles,7
732,29,Female,Bachelor,Junior,2.1,56277.0,San Francisco,3
733,23,Male,Bachelor,Mid,7.1,72182.0,Atlanta,4
734,34,Female,Master,Junior,3.1,43413.0,Chicago,4
735,32,Male,Bachelor,Junior,3.4,61482.0,Denver,7
736,31,Male,Master,Senior,11.5,85267.0,Seattle,6
737,32,Female,Master,Senior,7.3,110672.0,Denver,4
738,24,Non-binary,Master,Senior,8.9,113392.0,San Francisco,1
739,38,Female,Bachelor,Senior,9.3,,San Francisco,3
740,43,Male,Master,Executive,16.1,169343.0,Los Angeles,5
741,46,Female,Master,Entry,0.0,49953.0,Chicago,4
742,48,Female,Bachelor,Senior,6.0,108795.0,San Francisco,3
743,34,Male,Master,Entry,2.0,54988.0,Denver,4
744,22,Female,High School,Junior,3.5,58045.0,Los Angeles,6
745,22,Male,High School,Mid,5.9,74365.0,Austin,9
746,23,Female,Bachelor,Mid,4.7,68264.0,New York,2
747,31,Non-binary,Bachelor,Mid,7.3,100061.0,Seattle,12
748,22,Female,Master,Senior,11.8,84809.0,Denver,6
749,32,Female,Master,Senior,11.1,91351.0,San Francisco,7
750,43,Male,Bachelor,Senior,11.8,121045.0,Austin,6
751,32,Male,Bachelor,Senior,12.0,96779.0,New York,1
752,44,Male,Bachelor,Junior,1.4,73520.0,New York,6
753,31,Female,Master,Mid,5.2,66507.0,Boston,7
754,26,Male,Bachelor,Entry,5.5,43126.0,New York,5
755,33,Male,Bachelor,Entry,,59265.0,Seattle,6
756,34,Male,Bachelor,Entry,0.0,58303.0,Atlanta,2
757,42,Female,Master,Senior,11.5,93048.0,Seattle,4
758,32,Female,Master,Senior,9.2,94315.0,New York,4
759,26,Female,Master,Entry,1.1,41093.0,Atlanta,11
760,32,Female,Bachelor,Junior,0.0,71141.0,Boston,7
761,22,Female,Bachelor,Senior,9.0,77466.0,San Francisco,5
762,33,Male,Bachelor,Entry,0.0,59828.0,Remote,4
763,40,Female,Master,Mid,9.0,72084.0,Seattle,4
764,31,Female,Bachelor,Entry,0.0,58441.0,Austin,4
765,22,Male,Bachelor,Mid,8.3,76431.0,Denver,4
766,44,Male,Master,Junior,5.0,60026.0,Seattle,5
767,23,Female,PhD,Junior,4.9,65527.0,San Francisco,5
768,32,Female,Associate,Mid,4.3,82631.0,Denver,5
769,36,Male,Bachelor,Mid,6.9,63956.0,Remote,5
770,24,Female,Bachelor,Mid,9.6,72329.0,Chicago,4
771,31,Male,Bachelor,Junior,6.4,61329.0,Boston,4
772,42,Male,Master,Mid,8.0,79559.0,New York,7
773,55,Female,Bachelor,Mid,8.9,87965.0,New York,4
774,25,Female,Bachelor,Executive,14.4,174037.0,Seattle,6
775,22,Female,Bachelor,Mid,3.5,62435.0,New York,7
776,35,Male,Master,Senior,8.1,113713.0,New York,7
777,37,Male,Associate,Junior,0.5,63529.0,Los Angeles,4
778,29,Female,Bachelor,Mid,6.7,89812.0,Denver,3
779,38,Male,Master,Entry,2.7,41799.0,Austin,9
780,22,Female,Bachelor,Mid,6.1,73601.0,Denver,4
781,40,Male,PhD,Mid,5.1,71062.0,Chicago,5
782,26,Male,Master,Mid,6.9,90780.0,New York,9
783,22,Male,Bachelor,Senior,6.1,103654.0,Denver,4
784,34,Male,Master,Junior,3.2,68133.0,Chicago,5
785,26,Male,Bachelor,Entry,0.5,53580.0,San Francisco,3
786,38,Female,Bachelor,Senior,,120732.0,Boston,8
787,41,Female,Bachelor,Senior,10.3,110644.0,Chicago,3
788,32,Female,Bachelor,Senior,9.7,109443.0,Denver,4
789,50,Male,Master,Mid,4.9,76983.0,San Francisco,8
790,30,Female,High School,Mid,3.6,75026.0,New York,6
791,30,Male,Bachelor,Mid,8.3,86314.0,Boston,4
792,22,Female,Master,Mid,9.2,95712.0,Remote,7
793,41,Female,Bachelor,Junior,0.0,53623.0,Remote,2
794,41,Female,High School,Entry,0.0,49830.0,Remote,10
795,35,Female,Master,Mid,7.6,93992.0,Los Angeles,4
796,35,Female,Bachelor,Mid,8.3,,Boston,3
797,26,Female,Bachelor,Entry,0.6,51474.0,Los Angeles,7
798,30,Female,High School,Mid,8.7,107304.0,Los Angeles,9
799,38,Male,Bachelor,Senior,5.5,103315.0,Denver,2
800,24,Female,High School,Senior,12.7,89538.0,Denver,8
801,41,Female,Bachelor,Mid,6.6,73285.0,New York,5
802,33,Male,Bachelor,Senior,13.9,91896.0,Boston,4
803,37,Female,Associate,Senior,11.5,,San Francisco,4
804,23,Male,Master,Mid,5.6,86244.0,Remote,4
805,29,Female,Bachelor,Entry,2.4,48381.0,Chicago,8
806,35,Female,Bachelor,Mid,5.2,81866.0,Seattle,8
807,27,Female,Bachelor,Mid,5.1,89045.0,Boston,7
808,48,Male,Bachelor,Junior,2.8,69772.0,New York,4
809,26,Male,Master,Entry,2.2,63711.0,Remote,6
810,44,Female,PhD,Mid,9.7,82767.0,San Francisco,16
811,53,Female,High School,Entry,1.1,48871.0,Atlanta,5
812,24,Non-binary,Associate,Executive,17.1,122800.0,San Francisco,2
813,23,Male,Associate,Entry,2.1,54551.0,Chicago,5
814,30,Female,Master,Mid,7.9,73757.0,Denver,8
815,45,Male,Associate,Senior,10.5,105229.0,Los Angeles,6
816,24,Male,Associate,Mid,5.1,81643.0,Remote,4
817,32,Male,Bachelor,Mid,2.2,82388.0,San Francisco,5
818,24,Male,Master,Mid,6.9,85470.0,Boston,2
819,22,Male,Bachelor,Senior,9.5,110879.0,New York,7
820,44,Female,Bachelor,Junior,3.7,53630.0,Remote,6
821,42,Female,Bachelor,Junior,2.3,58620.0,Seattle,2
822,22,Male,Master,Senior,,91783.0,New York,1
823,34,Male,Bachelor,Entry,0.0,70240.0,Remote,6
824,33,Female,Bachelor,Executive,15.1,144989.0,Denver,4
825,27,Female,Bachelor,Mid,8.3,89928.0,Boston,3
826,32,Female,Bachelor,Senior,11.9,92005.0,Remote,7
827,47,Female,Master,Junior,5.1,68043.0,Seattle,5
828,35,Female,Associate,Entry,4.1,68638.0,Seattle,3
829,24,Female,Bachelor,Junior,2.0,70112.0,New York,5
830,36,Female,Master,Junior,1.8,63485.0,Austin,1
831,31,Male,Master,Mid,6.6,84358.0,Denver,7
832,26,Female,Master,Junior,0.0,44094.0,New York,4
833,45,Female,High School,Junior,6.5,49386.0,New York,5
834,32,Male,Master,Entry,0.9,,San Francisco,4
835,29,Female,PhD,Mid,3.8,95342.0,Los Angeles,6
836,23,Male,PhD,Senior,7.1,86903.0,Denver,5
837,33,Female,Bachelor,Senior,9.1,96383.0,Denver,4
838,28,Male,Bachelor,Senior,9.9,84776.0,Seattle,7
839,34,Male,Master,Senior,12.6,80019.0,New York,2
840,22,Female,Bachelor,Senior,12.1,106944.0,San Francisco,5
841,41,Male,Master,Entry,3.9,56646.0,New York,4
842,34,Female,Bachelor,Entry,1.9,40991.0,Boston,8
843,31,Female,PhD,Entry,0.0,40477.0,Remote,3
844,24,Female,Bachelor,Entry,0.0,,Chicago,3
845,57,Male,Master,Entry,1.7,49307.0,Boston,5
846,33,Female,Associate,Mid,6.4,59261.0,Los Angeles,2
847,25,Male,Bachelor,Senior,,89002.0,Atlanta,3
848,22,Female,Master,Entry,0.0,49944.0,New York,5
849,35,Male,Bachelor,Junior,1.2,61037.0,Atlanta,2
850,31,Female,Bachelor,Senior,10.1,82145.0,Denver,3
851,35,Male,Master,Entry,0.0,55762.0,New York,5
852,42,Male,Bachelor,Mid,4.7,58499.0,Atlanta,7
853,47,Female,Bachelor,Senior,,103151.0,Los Angeles,2
854,28,Female,Bachelor,Entry,0.0,43650.0,Denver,5
855,35,Female,Master,Senior,8.4,114155.0,Los Angeles,7
856,22,Female,Bachelor,Mid,8.9,51060.0,Seattle,4
857,34,Female,Master,Junior,3.9,75324.0,Los Angeles,2
858,22,Female,Master,Junior,,61386.0,Los Angeles,8
859,46,Male,Master,Entry,3.7,56081.0,Chicago,4
860,40,Female,Associate,Mid,3.2,89612.0,San Francisco,6
861,30,Male,Bachelor,Senior,,129365.0,San Francisco,4
862,27,Female,Master,Mid,7.8,72452.0,New York,4
863,30,Male,Master,Mid,4.4,92085.0,New York,6
864,27,Male,Bachelor,Entry,0.0,49363.0,Austin,6
865,42,Female,Bachelor,Executive,17.0,171599.0,Boston,3
866,25,Male,Bachelor,Senior,8.0,94186.0,San Francisco,5
867,37,Female,Bachelor,Senior,11.3,83570.0,Boston,6
868,29,Male,Bachelor,Mid,,89089.0,Seattle,2
869,43,Female,Bachelor,Mid,5.6,85862.0,Chicago,5
870,26,Female,Master,Junior,2.4,66324.0,Remote,2
871,29,Female,Bachelor,Mid,7.0,70160.0,Seattle,6
872,41,Male,Master,Entry,0.0,49245.0,Boston,8
873,22,Male,Master,Junior,1.9,57385.0,Chicago,7
874,34,Male,Bachelor,Mid,5.9,77909.0,Denver,4
875,24,Female,PhD,Mid,6.0,83406.0,Boston,8
876,26,Female,High School,Senior,9.0,119917.0,Austin,4
877,24,Female,Master,Junior,6.6,66338.0,Denver,6
878,26,Female,Bachelor,Junior,8.1,68832.0,New York,2
879,30,Female,Bachelor,Entry,,49058.0,Boston,8
880,25,Female,Master,Senior,7.4,105926.0,New York,5
881,27,Male,Bachelor,Junior,1.7,66151.0,Boston,3
882,31,Female,High School,Junior,5.7,70659.0,Remote,6
883,26,Female,Bachelor,Executive,16.6,137516.0,Remote,6
884,24,Male,High School,Entry,0.0,63710.0,New York,2
885,35,Male,Master,Executive,14.5,163868.0,Seattle,5
886,26,Male,Master,Entry,0.0,54153.0,Atlanta,5
887,42,Female,Bachelor,Executive,19.4,129844.0,New York,5
888,22,Female,Bachelor,Mid,5.8,67878.0,Seattle,7
889,22,Male,Bachelor,Junior,5.8,72991.0,Atlanta,1
890,32,Non-binary,Master,Mid,7.9,72261.0,Los Angeles,9
891,22,Male,Bachelor,Mid,6.7,64949.0,New York,5
892,46,Male,Bachelor,Mid,6.0,78644.0,San Francisco,3
893,30,Male,Master,Mid,6.9,87466.0,Boston,3
894,34,Female,Master,Junior,5.1,65447.0,Seattle,4
